1.000000000000000000e+00,3.240332201709427919e-17,-9.875298138543019359e-17,-5.610563621944577584e-01,-8.762964708123779922e-03,-3.804065128193259097e-03,1.503809940902507691e-02,-1.863638148116150131e-03,7.647854081247641711e-02,4.247320908258639914e-03,4.079614453024407554e-03,-4.357971909186774545e-02,2.564801573971281327e-03,-4.643877434686957684e-03,3.361711026570665239e-03,3.653814821847597809e-03,2.650184844764785774e-02,-1.981220865328265322e-03,9.712693373866044134e-04,-1.507086291504525742e-02,1.069206222678057479e-03,-1.735832314349306004e-03,3.291309227543606428e-03,1.204116408805811335e-03,6.036133608704461785e-03,9.862132040157930817e-04,-6.088780622075563740e-05,-5.718227082403122725e-03,2.093053509791208914e-03,-2.221276876358585853e-03,-3.655147575830906587e-04,1.415023292794218186e-04,3.551377012937726937e-03,-2.357404047885659423e-03,-6.051449223679985535e-04,1.228573524478718650e-03,1.684804740693580721e-03,-3.663575553025367332e-03,-2.048000152413377833e-03,-3.289035548922862183e-04,9.810484679592735343e-04,1.845310240354968584e-04,2.950475009308968673e-03,1.154740860014054999e-03,7.915626963175850751e-04,-4.757164511832702664e-04,7.412781615630279842e-04,-2.535631968497744008e-05,4.568380409251722061e-04,-1.369985521869161813e-03,-1.207668018639963987e-03,6.686800908378696170e-04,1.421249566918072029e-03,-1.354148991741665033e-03,7.490579090144186092e-05,2.171674476637062241e-04,8.406457068537000286e-04,-1.665387499422319633e-03,2.736086016033518250e-04,-1.770103694724369263e-03,1.158347064646849398e-03,-2.040612595378332381e-03,6.273362561054142590e-04,6.942605025698757272e-04,-6.367764356501922750e-04,-2.113908717438433595e-03,-9.645139409867993984e-04,-3.879433975658452306e-04,6.320046486775457353e-04,-1.410609000993697263e-03,4.138581665967085632e-04,-2.553737065583249052e-04,-1.007651272084106580e-03,-1.985527815112994739e-04,-9.194459265856843363e-04,-2.556393022933205260e-04,4.472396944764646083e-04,-8.174967681418583015e-04,1.749669892188962278e-04,-9.408126150215406032e-04
1.000000000000000000e+00,8.967122044550327092e-18,5.380273226730195947e-17,-5.553662290629390874e-01,-2.013376106863850549e-03,-7.489116499033740635e-04,5.760106387178800386e-03,-2.942531819254190842e-02,8.167589288678682446e-02,5.934206170239860433e-03,3.213228794956010138e-03,-3.139557808833915581e-02,-7.672437536013599658e-03,-3.303211269642272827e-03,1.244457605018309786e-03,-8.716975199991530351e-03,2.535557993316279318e-02,6.098175774977221885e-04,2.398907037256700799e-03,-1.245613985835678644e-02,-4.568543184112888560e-03,-5.609067150639640217e-03,1.093306722331828518e-03,5.504730413027757174e-03,8.717969250835944789e-03,-5.965823229694190190e-04,-2.301222603001706196e-03,-7.511993530991431176e-03,-3.437853253826627948e-03,-9.091999029954807646e-04,5.663754385787100627e-04,-1.000598175095441080e-04,3.941113876609476409e-03,1.851767639191619812e-03,-1.320872058756464816e-03,-8.285803364302106065e-04,-3.506935944198927898e-03,-1.413825454253318185e-03,2.324948914440326867e-04,1.156687561596548989e-03,2.025883715320351153e-03,2.416826937566386518e-04,-1.442517626924829906e-03,-2.223160478691358320e-03,-1.672944419894773892e-03,2.459421490082392033e-04,2.343983466687289078e-04,5.849583003295121333e-04,-7.911441867369360540e-04,-9.904769776618385386e-04,-9.882693254637384052e-05,-6.068780930142144260e-04,-9.193068051597463267e-04,-1.078342931292079407e-03,-3.425926945294007495e-04,6.126938676234860602e-04,-6.975466194386881202e-04,4.057654032610199970e-04,1.346563376705854501e-03,3.836915405671996958e-04,4.303173781931879144e-04,-7.215594613023338776e-04,-5.667437941942771607e-04,1.336944511444307544e-03,-3.268165176721500023e-04,-2.819268281756856336e-05,-5.965707401064890497e-04,5.520236366545076606e-04,-2.213775709314504776e-05,-5.881144927081326354e-05,-1.637329881024450961e-03,-5.490508466081694570e-04,6.197069673179503822e-04,5.669415906486754281e-04,8.478752872453925067e-04,7.237100464850917307e-04,4.102594642904504633e-05,4.514140142389277705e-04,-6.890593491423344054e-04,8.053358921362235249e-04
1.000000000000000000e+00,-1.852566655119059406e-17,1.650801969908072598e-17,-5.600915088542081088e-01,-4.099959175813544521e-03,6.897790527055061918e-03,1.169248416864880624e-02,-1.434371101195440999e-02,8.023222171937931246e-02,6.229423776866969400e-04,-1.739292501178619360e-03,-2.779181150351293234e-02,-1.382607614498035375e-02,2.246092710105478639e-03,4.147338027305396205e-03,-1.128549524656427723e-02,2.365447608006545840e-02,-4.223359519711838983e-03,-3.239148963011384899e-03,-9.773961871042962865e-03,-7.787328453951970243e-03,-6.947070799266196047e-04,-8.860706828679536760e-04,-2.138765313197254960e-03,1.075839546390333808e-02,-1.948174968558576874e-03,2.001730145856749164e-03,-5.405241720091808096e-03,-7.212007507903973533e-03,-2.452529721971872211e-03,-1.232648740907179609e-03,8.059382881992847977e-05,3.639676476576967669e-03,-1.257950741754029376e-03,-6.750541759010627229e-04,-2.864383508097478014e-03,-4.088518929907347492e-03,1.664510058560429197e-03,-4.710086503655928967e-04,1.943736793091060218e-03,1.902337559535482872e-03,-9.732194018794171082e-04,-4.765131827160805703e-04,-8.530720473974367449e-04,-2.623895846822672968e-03,1.151669601400625827e-03,1.930084972042937883e-04,3.191443493445859231e-03,2.022535138267709132e-03,-8.698369924830041174e-04,-1.652607217926883301e-03,9.934908909266697633e-04,-1.531141547007312895e-03,-3.511314850902704388e-04,-1.723048006532012805e-03,1.477053788737628685e-03,9.810556411394678964e-04,2.292424559492015697e-04,-5.608357276863383577e-04,7.654660732983985119e-04,-2.648287306501019480e-03,7.540033609928201066e-04,8.027457197478287190e-04,1.238173980215145995e-03,8.692195226001489874e-04,-8.473276547023891317e-04,7.396919473426592914e-04,-5.956634123843026693e-04,-2.075830318824340381e-04,1.758340451840441257e-04,3.313714492533256306e-04,4.058081802792145318e-04,5.903602303552963129e-04,2.963257863245483408e-04,-1.108300652066815037e-03,-1.281163816594474425e-03,-1.100635865145809791e-03,4.068663488882379381e-04,1.495260180007199026e-03,2.595470428732715566e-04
1.000000000000000000e+00,-1.040621006752304226e-16,-2.779931451698052017e-17,-5.490378449825289442e-01,-1.405969731813811125e-03,-1.712193249364403729e-04,-1.180622587065914900e-02,-2.097977261655769449e-02,9.353490847006104558e-02,9.237033608871354773e-03,-1.096524701318109599e-02,-3.809949245727169836e-02,-5.097474721924689575e-03,-6.933317685125099704e-04,-9.420155138346576968e-04,9.791565439464060532e-04,2.644652135082182359e-02,2.629168282376705221e-03,-7.581029165873018805e-05,-1.663609571192945988e-02,-2.723138619639659409e-03,1.837012106353461474e-03,1.050605396011339634e-03,-6.301177586044379511e-03,8.873169038196520794e-03,6.448530795828014226e-04,-2.967017862442679951e-03,-4.035459762036238719e-03,-4.827796442712353406e-03,-7.217828788749786756e-04,3.440719400975506340e-03,2.431683217557452543e-03,5.893603897385035935e-03,1.709176034132986769e-03,3.088718509856394363e-03,6.908556883919204916e-04,-2.637799712579822538e-03,6.549551950941126109e-05,1.507021363209144445e-04,-2.336735393404797449e-04,5.432482037615506826e-03,-5.643084176619283902e-04,1.357157472982487055e-03,-5.407327303010403844e-04,-7.299074410522929032e-04,2.956273781358636794e-04,-7.376941273070829544e-04,1.294708940115150541e-03,1.404400854641967532e-03,3.448103807758634500e-04,1.853251871819820967e-03,-1.606077134733735479e-03,-2.638368825815824888e-03,4.895325523453991157e-04,-1.569110813536034408e-03,1.157123420423102718e-03,2.046021921305891684e-03,2.753327088270698876e-04,1.317734790227536061e-04,-9.751726470584383584e-04,-1.243002116357375553e-03,2.951694253113954424e-04,-1.580479554672933754e-03,-4.352385174393485936e-04,2.333200768159159825e-04,1.500217242686047452e-04,5.293162709149872198e-04,4.239947669495305427e-04,-1.594197474051982670e-03,1.341728873481816539e-03,-1.538542264529781491e-03,3.121046379324049318e-04,9.778508348832176244e-04,8.910463783809741698e-04,-1.196463777444209745e-03,-1.691628497832316135e-05,-1.465929951729470337e-03,8.546677618448967739e-04,-3.448004776169855991e-04,-4.017322551845087459e-04
1.000000000000000000e+00,1.117802899663533923e-16,1.102358300013606041e-16,-5.235330808612469466e-01,-3.162655384643048642e-03,4.084437867117659583e-03,4.637100959422163146e-03,-4.253230007676187148e-03,8.430579186659621638e-02,1.765894065738524707e-03,-2.294791246045295267e-03,-3.488519657031370624e-02,-4.179529797794783331e-04,3.663829180000366566e-03,3.137813439170666994e-03,-8.688555169812929926e-03,2.483228415006999076e-02,-5.043113276269123139e-03,4.280113508659754394e-03,-7.729774457806508001e-03,1.268935212873886819e-03,-2.248666597834110634e-03,2.696301185811334107e-03,-4.015153339034875299e-03,1.250008362905973523e-02,-3.445866753352206692e-03,1.622467335021341665e-03,-4.480679941784925652e-03,-1.577315742716604722e-03,7.677573930206151726e-04,1.308970163205663622e-03,2.869340845347566858e-03,5.662707731984223565e-03,-5.649250975424886453e-03,1.497636737555238778e-03,-1.129133552381817633e-03,1.074936955355477585e-04,1.449786413973748890e-04,5.544580245929771464e-04,1.629853005171044700e-03,3.680552374890644265e-03,-2.216799755133688852e-03,-1.058789297549114121e-03,-2.514191595144861600e-03,-3.732469572434640574e-04,-9.919083206956890841e-04,1.304401256060264309e-03,-2.551288553564117924e-05,1.872297566392776193e-03,-2.177580369787352355e-03,-4.341780273162388053e-04,-1.340441797435926478e-03,3.358816100862672092e-04,-3.969309820745999017e-04,-8.146188561301548597e-04,4.086558489978994995e-04,1.337148308121899332e-03,-1.929442626506920307e-03,9.813154875338556994e-04,-2.611026293652934233e-04,-8.262655029849927044e-04,-5.682895842248195974e-04,-2.037435544580094762e-03,-5.847590183018966901e-04,1.615708696861949427e-03,-1.490204589871863992e-03,-1.554325632465845439e-04,-1.139425878719000675e-03,-3.743643088438556368e-05,2.810167673537326198e-04,-8.389225795094843200e-05,4.951617006873356656e-04,9.775146514784480850e-04,-3.539845741275616858e-04,-1.594149261951137973e-04,-6.524947142581551075e-04,-1.665187147729906534e-04,7.780530810217069345e-05,7.763336278025052221e-04,2.155833544395464917e-04
1.000000000000000000e+00,-8.817460432850659200e-17,1.625338328636066239e-18,-5.249609902254903648e-01,-5.595642946183000503e-03,-2.597220935455832064e-03,8.090105058037555877e-03,-1.591193193603475040e-02,8.536377056626620607e-02,8.211778660228590855e-04,-7.469084455147518599e-03,-3.707896455888098214e-02,-6.405174514162885469e-03,-7.977238751776902226e-03,3.319409009240680865e-03,-5.507056680163044567e-03,3.150220766043467652e-02,7.545196777484282791e-04,-2.221326124294189554e-03,-1.247102645651321576e-02,-2.614075231492737298e-03,-1.152595619231582859e-03,3.659991068157860891e-03,1.444906647547472816e-03,1.248981639101731309e-02,-1.324152362172233891e-05,5.658880637948185898e-05,-5.664637507362657240e-03,-9.196435971833623758e-04,-2.584517771832052849e-03,-1.982400852098971291e-03,2.490318919192012915e-03,8.430480107301772247e-03,3.664616919959718500e-05,3.336644596676112753e-03,-2.214432716043555297e-03,-1.162351095137056055e-03,-9.679531345463402358e-04,2.811390887762137765e-04,1.612086045929008631e-03,2.955342351447926442e-03,1.076527259917653238e-03,-1.284972972967694154e-03,-5.366441593042486869e-04,-1.735297799140447838e-03,-8.999131769448629652e-04,-1.642381965032674480e-03,2.056633617951726667e-03,2.723350140005392946e-03,5.974239378012393634e-04,-1.214064791832908646e-03,-4.695338560179169833e-04,-1.075639162116590313e-03,2.042747043650834605e-04,-4.774923491959792493e-04,5.413292068484979727e-04,4.685113547432806632e-04,-4.007345031522653242e-04,1.638802841697779692e-04,-2.172790703379113219e-04,2.504468845300509368e-05,-7.042408956222705402e-04,7.782251633636803412e-04,-1.648669365466202616e-03,7.168907245992439713e-04,1.542689035428585062e-03,-1.567657817784290017e-03,-1.104844618921852146e-03,-7.010108996304446416e-04,5.901369206880162799e-04,-1.249356756359512426e-03,-1.223528402851408034e-03,8.084077166715022272e-04,4.435787577441014881e-04,1.459522759654716738e-05,-6.629683052545414781e-04,-1.892910471581606049e-03,-7.816249898770292722e-04,4.276683177740054319e-04,1.849796367982630655e-04
1.000000000000000000e+00,1.910582387355179328e-17,5.808170457559745550e-17,-5.462443019453455673e-01,-7.698408559727556305e-03,9.617292029431684028e-03,1.304023258284914147e-03,-2.076975267612809345e-02,8.398631193392031014e-02,6.555749036384562502e-03,6.128063560424021859e-03,-2.786025973746647511e-02,-6.134272047231341743e-03,4.668227591021248922e-03,6.127930866198369290e-03,-8.306803541602665250e-03,2.356576706401180069e-02,-6.057532227282668401e-03,1.491088888311301692e-03,-1.595758687837266557e-02,-4.328823018149325665e-03,1.436684194202841880e-03,-5.310921109740562689e-03,-3.579733155486538882e-03,7.895350247729636048e-03,-1.651537072438659685e-03,-1.313162974764216489e-03,-4.513223165761985102e-03,-5.353739250343998723e-03,2.797276443204181270e-03,-1.459118853166557934e-04,1.710937931269300221e-03,2.705651875567382375e-03,-1.938428941945154541e-03,2.874024852868062828e-03,-9.943960793542276546e-04,-3.102696177396696564e-03,5.256101218541868632e-03,1.277316637598961604e-03,6.809042412992663464e-04,1.916280921600975679e-03,5.348401380355960509e-04,-2.246293709185978073e-03,-2.729746295738186453e-03,-3.839782054822213526e-03,1.257479531577592640e-03,1.644135635027314715e-03,3.484945432902160660e-04,1.255033919344959064e-04,-4.164476503281962618e-04,4.944256850833972892e-04,8.679741532333168580e-04,-1.328870824748083854e-03,1.630887202596571165e-03,1.731664003658404689e-03,1.005950667695071354e-03,3.744171948505866645e-04,5.880218038003984064e-04,-8.654356525373273516e-04,-3.546317234652643672e-04,-1.223825754041456011e-03,8.106584276467185095e-04,-7.180031744155295891e-04,1.439442424598005822e-03,9.457303936370150058e-04,-1.445649440185278929e-04,-5.797842681459571164e-04,-5.011928845762714116e-04,-3.295561010924743985e-04,1.322523552920685293e-03,1.658238137770717824e-03,1.706586219716517937e-03,6.626438474098565647e-04,6.419935053713308202e-04,6.552733001011609888e-04,8.779095789279963216e-04,-7.882431783600749682e-04,4.829480587042264553e-04,6.077509987187493029e-04,-8.380964906339763518e-04
1.000000000000000000e+00,1.180750763816170656e-16,1.043852124533136392e-16,-5.796150862123220504e-01,1.957570951573968550e-03,7.224321168424929079e-03,-6.268764304069629305e-03,-6.657159827410202152e-03,7.995190698790888284e-02,9.994222251740477944e-03,-4.451755299017039376e-03,-4.463594239943866060e-02,2.027308888432618073e-03,6.170365203552180024e-03,3.382144610904224465e-03,8.806308727281459553e-03,2.256624270694205375e-02,4.497779152849715883e-03,-5.485664348427988189e-03,-8.451136910862837998e-03,3.684323110843760584e-03,-1.634907543217476757e-03,7.016689764333579337e-05,2.260233171591674410e-03,9.133828761203126659e-03,4.716487881166808900e-03,-1.017469498725137806e-03,-2.171780636545735284e-03,2.319452786630668648e-03,4.106602593070831156e-03,5.363294242259263002e-04,-1.511630489546469253e-03,4.199355620459044487e-03,3.972872943072155646e-03,-3.657819760250048766e-03,2.019466293780321827e-03,2.822948116194647691e-03,4.792545268871226658e-05,7.802262363589242610e-04,9.139170010837522132e-04,2.392841416966012651e-03,3.859018848283270100e-03,9.417342804845831028e-04,-7.322275940917048753e-04,2.030315553751538098e-03,1.812288329379954091e-03,7.549316685362094910e-04,4.548807439393318043e-04,2.424126636452966690e-03,3.074417645229379770e-03,6.379168182067139524e-04,-2.303168369715600551e-03,6.153086805264411461e-04,5.563876101023443479e-05,7.315711053513947962e-04,-1.666297942077993321e-04,1.070890911550760995e-03,1.545640828154043423e-03,9.658147601819804667e-04,-9.460117341338651013e-04,1.467245340799307445e-03,6.645690546285183426e-04,9.060329188596211980e-06,6.255116719281453210e-04,1.153463960381944297e-04,3.675197885102212173e-04,1.258043299951132972e-04,1.375686544555224577e-04,8.625711840362158649e-04,8.189591672607086101e-04,3.701106382454152780e-04,-5.873901902469737995e-04,-1.996484909068646073e-04,2.245020551648311581e-04,3.420889775932889213e-04,-7.086782069208089584e-04,-1.766757849874654835e-05,1.244138362802350980e-03,3.989206297431148961e-04,-6.647119865689287777e-04
1.000000000000000000e+00,2.235993712520008613e-17,-7.163461338258545725e-17,-5.784907738893012574e-01,7.692169775331400214e-03,-6.592646635362065660e-03,2.191573393197130196e-02,5.048660261021796145e-03,7.405539999289342812e-02,4.468937605660100280e-03,-2.759351100741620506e-03,-2.464289740668233059e-02,3.481960321598143605e-03,-3.213019690800827249e-03,-2.656301787366966566e-03,9.333850304018101798e-03,3.271451440425453966e-02,3.462678411355469502e-03,5.253672049887669546e-04,-1.239612821561389064e-02,4.161970085057680596e-03,-1.279964612238844825e-04,-2.276637803374992157e-03,6.268611540556241583e-03,7.881001251427767820e-03,-6.239004093726364161e-04,-4.975541182522430321e-03,-4.174121158771479725e-03,5.978694087437543860e-03,1.968545166872484511e-03,-5.290008409744394570e-05,4.087321968823663426e-04,5.460578271932766022e-03,3.632581343743127456e-03,7.400805408235022493e-04,-1.841015489094128578e-03,2.162606994095124004e-03,-1.109593480583390005e-03,-1.350819162742808877e-03,-1.654613255075564060e-03,2.755126041199790644e-03,1.035901761009072912e-03,5.506396929971257463e-05,-1.994936521042976231e-03,2.485533147641386803e-03,1.169471362956530985e-03,-7.211549685367911336e-05,-1.063059236488618714e-03,1.663634233622852824e-03,3.096772020563125010e-04,-1.769938191305303230e-04,-1.299222325623037048e-03,1.223639924572527803e-03,1.408358790174771714e-03,4.519721913064654492e-05,5.102620540994107299e-05,9.923627715917962035e-04,1.273481463258169157e-03,-1.597939567009949236e-03,6.793171413608949149e-04,1.208917770399587982e-03,-8.247831092891695593e-04,-2.051053925268144819e-03,1.547593758014061073e-04,4.695599422151250217e-04,1.099943422148348107e-03,5.645432423534113521e-04,1.376654300172878412e-04,8.047165690347153144e-04,1.459826316833930625e-03,1.626274303409530175e-03,-8.060419539724127461e-04,1.184110030102055551e-03,4.980785807733761113e-04,-8.908417738803243427e-05,-9.127618211999925530e-04,7.737627747288015065e-04,8.395613638647274725e-04,2.571718534287619672e-05,-4.316529123466732870e-04
1.000000000000000000e+00,4.657781606973005030e-17,1.455556752179064265e-17,-5.455284522891744592e-01,-8.466598181331830286e-03,-1.006751808106937877e-03,-2.764777557217813070e-03,-1.812592154901314714e-02,7.560414598586599755e-02,-8.882677410118210506e-03,-2.557148349846744429e-03,-2.730115155106370428e-02,-1.047614381760056564e-02,-2.366063583323579174e-04,-2.542589122433412847e-03,-5.983529357513102907e-03,2.199374512982203711e-02,-3.435049755989656641e-03,1.537444103543599266e-03,-1.479381977710709714e-02,-7.042566910201692766e-03,-4.168173942730974725e-03,1.142157619022817145e-03,-4.198759734611263138e-03,5.465082458150316742e-03,-4.417450626121673454e-03,-2.192906651211658491e-03,-1.059672771752415837e-02,-4.221495613348349996e-03,-1.234470574613974556e-03,1.718122189539139904e-03,-1.422637542322396226e-03,2.526217332559909171e-03,-1.983425885928594406e-03,-6.410957055698784024e-04,-4.252287437118684559e-03,-5.026208007056124673e-03,6.173740107462734068e-04,1.609013248494958618e-03,1.700035566965106071e-03,-2.021433726377664069e-04,1.043897917725768572e-04,1.020460078626372067e-03,-4.417238823742316634e-04,-3.397844278027994849e-03,9.301215131952048727e-04,3.365495764827022927e-04,2.787920660950735270e-03,1.008007822731390177e-03,-3.951536839516516376e-04,-8.128164267746828186e-04,-4.363959921924937587e-04,-2.511015346467093852e-03,1.241288660061399098e-03,-1.376941103208278745e-03,1.568118565001770702e-03,-2.349257122063620057e-03,-1.651692148785169475e-04,-8.184122473240308540e-04,-1.382910347466662429e-03,-1.215272484113455367e-03,6.177127025983744700e-05,-7.571290785862950144e-06,1.094454226693165021e-03,-1.470551525794949743e-03,4.650891012966730542e-04,-9.144861410484334029e-04,-6.077092277413755680e-04,-1.608838230828591072e-03,1.236054943665946268e-03,-9.860397201760561295e-04,-1.516169466611710362e-04,-2.493324882526856820e-04,1.231258746162708926e-03,-2.588381699123711238e-04,1.947546145612696466e-03,-1.091965752499948501e-03,5.644491942498514091e-04,-3.067461658668336078e-04,9.125636646460147904e-04
