,file_name,image_frame,class_id,detection_score,filter_level,AS_seed_area,W_seed_width,L_seed_length,LWR_length_to_width_ratio,eccentricity,solidity,PL_perimeter_length,CS_seed circularity,"IS_intersection_of_length_and_width(y,x)","CG_center_of_gravity(y,x)",DS_distance_between_IS_andCG,roi
0,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,14459,78.61140555495193,237.11911264407266,3.0163449052989986,0.9434457055618909,0.9791426830094129,562.5340546095176,0.574183203600563,"(1630.0, 186.5)","(1625.2468358807664, 181.13659312538903)",7.166498618362656,[1579   64 1666  313]
1,17-18FND_I304-1-023.tif.jpg,1,1,1.0,0,4576,58.60408326589451,110.40804300409326,1.8839650217401627,0.8474999851994827,0.9701081195675217,304.40916292848976,0.6205552270121107,"(1822.0, 1696.53369140625)","(1830.0441433566434, 1705.0511363636363)",11.715592641618052,[1788 1640 1858 1747]
2,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,8872,58.63914917165935,197.068253745044,3.3606942892051417,0.9547038793137738,0.9655022309282838,461.88939366884495,0.5225831685496063,"(1514.5, 1179.5)","(1517.33611361587, 1170.4055455365194)",9.526418132249168,[1467 1082 1563 1275]
3,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,11412,73.212283560982,201.02896951141136,2.7458366237677145,0.9313255602440609,0.9768039031070787,490.43354954612926,0.5962265119627128,"(1286.0, 696.0)","(1284.1587802313354, 688.7890816684192)",7.442273404091649,[1242  594 1333  800]
4,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,10219,64.47916746922802,205.54341038185478,3.1877491358731973,0.9495218273645329,0.9769598470363289,489.56349186104046,0.5357969235374029,"(417.49920654296875, 980.4569091796875)","(415.53146100401216, 971.2005088560525)",9.463243072936166,[ 381  870  452 1088]
5,17-18FND_I304-1-023.tif.jpg,1,1,1.0,0,12010,79.65284604455051,195.71097520735447,2.4570493701868688,0.9134316206001468,0.968782770025006,500.21529547664954,0.6031688943427023,"(2408.0, 598.0)","(2418.474104912573, 597.4459616985845)",10.488747883280288,[2321  525 2497  667]
6,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,10566,67.93504302790615,199.55844118049473,2.937488993692412,0.9402710187914901,0.9694467382328654,485.28636328851496,0.5637989919616821,"(2043.5, 1176.0)","(2048.7860117357563, 1176.9276925989022)",5.366799197716626,[1958 1110 2136 1242]
7,17-18FND_I304-1-023.tif.jpg,1,1,1.0,0,9684,67.8080618274245,188.83189163509658,2.784800015604116,0.9333020854241562,0.952212389380531,491.747258045114,0.5032464857203331,"(2445.5, 251.5)","(2451.281288723668, 252.89250309789344)",5.946626285891111,[2394  158 2498  353]
8,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,8602,61.35480884650074,181.4721008144014,2.957748613778809,0.9411119885502782,0.9689119170984456,452.7056274847714,0.5274454083387161,"(2177.5, 1498.0)","(2167.8753778191117, 1505.233317833062)",12.039694306706505,[2082 1467 2275 1547]
9,17-18FND_I304-1-023.tif.jpg,1,1,1.0,0,7930,69.38752051214352,158.8151213831863,2.288813899257173,0.8995064317015502,0.9607463048219045,405.5046173579948,0.6060262608987392,"(1284.5, 1680.5)","(1274.721815889029, 1691.8252206809584)",14.962403148573951,[1230 1610 1341 1749]
10,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,12124,74.41630656319758,211.08850068800382,2.836589323453432,0.9357982327122573,0.9808267939487096,508.19090885900994,0.5899320734257283,"(690.5, 639.0)","(687.0034642032333, 649.0400032992412)",10.631435877944497,[646 535 738 748]
11,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,10134,65.25956772673368,199.49191636510682,3.056899138536351,0.9449797320803572,0.9789412673879444,470.14927829866735,0.5761283101889769,"(1185.5, 776.5)","(1190.978093546477, 772.3654035918689)",6.863264264334032,[1157  679 1231  882]
12,17-18FND_I304-1-023.tif.jpg,1,1,1.0,0,9643,81.05541115791148,154.58524747282158,1.907155182664608,0.8515082655871067,0.9796809915676115,405.46298679765215,0.7370884404140075,"(1434.075927734375, 1676.15380859375)","(1428.3066473089289, 1681.2702478481801)",7.711196228323436,[1383 1604 1480 1747]
13,17-18FND_I304-1-023.tif.jpg,1,1,1.0,2,9954,56.60412853104854,225.22424501770107,3.9789367112005074,0.9679031647400075,0.9643479945746948,516.5929291125633,0.46871687069822904,"(981.0, 429.0)","(983.2348804500704, 432.1345187864175)",3.8496621473203394,[ 949  318 1016  549]
14,17-18FND_I304-1-023.tif.jpg,1,1,1.0,3,11315,69.9899172884323,208.3676516126603,2.977109556423188,0.9418989833089602,0.9740874655647382,503.5290039756343,0.5608095997798157,"(2359.0, 1358.0)","(2367.408219178082, 1360.0263367211667)",8.648941568435827,[2265 1291 2456 1426]
15,17-18FND_I304-1-023.tif.jpg,1,1,1.0,1,13240,75.5200698181191,228.04632513255126,3.019678420342739,0.9435742322894151,0.958864426419467,554.7594513539337,0.5406154202851673,"(1848.5, 1252.5)","(1850.2777190332326, 1260.3518126888218)",8.050543302253658,[1797 1142 1906 1365]
16,17-18FND_I304-1-023.tif.jpg,1,1,1.0,1,10134,60.469153460318346,215.448367882114,3.562946652188502,0.95980533390856,0.9575734668808467,507.8721497261419,0.4937214183804936,"(1227.5, 1484.5)","(1222.54697059404, 1487.5496348924412)",5.816594645795726,[1166 1382 1287 1584]
